timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
65623.75744625, 000096, 0.3751886, -0.056468032, 0.12572531, 0.6966059, -0.5614963, 0.08434177, 0.4385755, 1599.2438, 1599.2438, 955.71027, 717.77246, , 
65623.774115541, 000097, 0.3831696, -0.056768797, 0.13073248, 0.6954154, -0.5668704, 0.09282343, 0.43178594, 1601.5033, 1601.5033, 955.7108, 717.77246, , 
65623.79078475, 000098, 0.3912712, -0.057165474, 0.13647042, 0.6939167, -0.5725053, 0.101216055, 0.42482054, 1601.5033, 1601.5033, 955.7103, 717.77313, , 
65623.807453958, 000099, 0.39947417, -0.057683025, 0.14263494, 0.6920552, -0.57823634, 0.1096752, 0.41793972, 1601.5033, 1601.5033, 955.71, 717.77454, , 
65623.840792208, 000100, 0.41591814, -0.059063878, 0.15590768, 0.68738467, -0.58957833, 0.12722158, 0.40461627, 1603.7628, 1603.7628, 955.71173, 717.7797, , 
65623.857461416, 000101, 0.42494267, -0.059927966, 0.16163027, 0.68497914, -0.5950268, 0.1360594, 0.39778706, 1603.7628, 1603.7628, 955.7134, 717.78186, , 
65623.874130708, 000102, 0.43344986, -0.060709387, 0.1686036, 0.6825885, -0.6005366, 0.14511774, 0.39034548, 1603.7628, 1603.7628, 955.7148, 717.78406, , 
65623.890799916, 000103, 0.4417653, -0.061402783, 0.17604879, 0.6802617, -0.60595125, 0.15385573, 0.3826168, 1606.0223, 1606.0223, 955.7148, 717.78516, , 
65623.924138166, 000104, 0.45881474, -0.06283995, 0.19111888, 0.6743052, -0.61701083, 0.17113242, 0.36786383, 1606.0223, 1606.0223, 955.71533, 717.79065, , 
65623.940807416, 000105, 0.46761686, -0.06383546, 0.19871874, 0.66991836, -0.6230645, 0.18053345, 0.36111993, 1606.0223, 1606.0223, 955.7184, 717.7966, , 
65623.957476666, 000106, 0.47701642, -0.06454286, 0.20493269, 0.66513497, -0.62885505, 0.19027884, 0.35486716, 1606.0223, 1606.0223, 955.7234, 717.80304, , 
65623.974145875, 000107, 0.48569286, -0.06536777, 0.2124052, 0.6608127, -0.63412905, 0.20080787, 0.34768265, 1608.2819, 1608.2819, 955.7293, 717.80786, , 
65623.990814916, 000108, 0.4939748, -0.06611155, 0.22048736, 0.6570892, -0.6389617, 0.21098562, 0.3397749, 1608.2819, 1608.2819, 955.7355, 717.811, , 
65624.024153333, 000109, 0.5102432, -0.06750011, 0.23781484, 0.65066403, -0.6482844, 0.22919863, 0.32222918, 1611.4452, 1611.4452, 955.7372, 717.81146, , 
65624.040822625, 000110, 0.5184139, -0.06833601, 0.24673775, 0.64720756, -0.65312403, 0.23750469, 0.3132776, 1611.4452, 1611.4452, 955.73535, 717.81244, , 
65624.057491666, 000111, 0.52717125, -0.06856754, 0.25410506, 0.6432128, -0.65796316, 0.24520433, 0.3053465, 1611.4452, 1611.4452, 955.73474, 717.81494, , 
65624.074160833, 000112, 0.53558934, -0.06952956, 0.26230922, 0.6384963, -0.6629719, 0.25328743, 0.2977183, 1611.4452, 1611.4452, 955.73596, 717.8193, , 
65624.090830083, 000113, 0.5438917, -0.07068846, 0.27075288, 0.6333838, -0.6679158, 0.261654, 0.29025954, 1606.9261, 1606.9261, 955.73956, 717.8263, , 
65624.1241685, 000114, 0.5601733, -0.0725211, 0.28816575, 0.6237995, -0.6766815, 0.27891386, 0.2741957, 1606.9261, 1606.9261, 955.74536, 717.8337, , 
65624.140837583, 000115, 0.56812924, -0.072997294, 0.29718485, 0.61969155, -0.6802923, 0.2878475, 0.26519552, 1607.378, 1607.378, 955.7473, 717.8343, , 
65624.157506833, 000116, 0.57530385, -0.07173248, 0.30571505, 0.61622435, -0.6832198, 0.29645768, 0.2561078, 1607.378, 1607.378, 955.74805, 717.83276, , 
65624.174176, 000117, 0.5827697, -0.07121884, 0.31481588, 0.6127577, -0.68596345, 0.30528492, 0.24654248, 1606.9261, 1606.9261, 955.74805, 717.8302, , 
65624.19084525, 000118, 0.5902809, -0.07087765, 0.32412007, 0.60914236, -0.6886769, 0.3139235, 0.23689999, 1606.9261, 1606.9261, 955.74744, 717.8267, , 
65624.207514333, 000119, 0.59778965, -0.070527084, 0.33350936, 0.60530365, -0.6914993, 0.32214338, 0.2272877, 1607.378, 1607.378, 955.74664, 717.82495, , 
65624.24085275, 000120, 0.61266506, -0.0694032, 0.35243338, 0.59768546, -0.69731206, 0.3367015, 0.20775004, 1606.9261, 1606.9261, 955.74176, 717.82294, , 
65624.257521958, 000121, 0.6183806, -0.066991344, 0.3612633, 0.59464675, -0.69996446, 0.3426074, 0.19764838, 1606.9261, 1606.9261, 955.73456, 717.8217, , 
65624.274191208, 000122, 0.6249814, -0.065209776, 0.3708037, 0.59179837, -0.7026813, 0.34818056, 0.18650424, 1606.9261, 1606.9261, 955.7261, 717.82, , 
65624.290860291, 000123, 0.63182265, -0.06348081, 0.38061768, 0.58899057, -0.7054643, 0.35347837, 0.17453693, 1606.9261, 1606.9261, 955.7156, 717.8181, , 
65624.307529458, 000124, 0.6386248, -0.061701912, 0.3903823, 0.5861608, -0.70818865, 0.35851467, 0.16233152, 1606.9261, 1606.9261, 955.70026, 717.8159, , 
